"artist_name","latitude","longitude","views","track_name","track_link","country_code","geo_name","geonameid","boundaries_admin_0","boundaries_admin_1","boundaries_postal_1"
"BSW",47.18333,20.2,11300,"Mokambo Gang (feat. T. Danny)","xxYb4ZuUy8g","HU","Szolnok",715126,"HU","HUA16",""
"BTS",42.60559,-83.14993,11300,"Butter","WMweEpGlu_U","US","Troy",5012639,"US","USA126","USP148"
"BTS",38.02798,-121.88468,11300,"Butter","WMweEpGlu_U","US","Pittsburg",5383465,"US","USA106","USP194"
"Lil Nas X",28.03446,-80.58866,11300,"MONTERO (Call Me By Your Name)","6swmTBVI83k","US","Palm Bay",4167499,"US","USA112","USP132"
"MO3, Og Bobby Billions",35.8423,-90.70428,11300,"Outside (Better Days)","VT0YV-hJHzg","US","Jonesboro",4116834,"US","USA105","USP172"
"Moha K",48.88109,2.59295,11300,"Vroum Vroum","7pKOYuE0-tc","FR","Chelles",3025622,"FR","FRA111",""
"Moneybagg Yo",42.29171,-85.58723,11300,"Wockesha","AAhcBx5Bl-Y","US","Kalamazoo",4997787,"US","USA126","USP149"
"Olivia Rodrigo",33.14337,-117.16614,11300,"good 4 u","gNi_6U5Pm_o","US","San Marcos",5392368,"US","USA106","USP192"
"Olivia Rodrigo",34.42083,-119.69819,11300,"good 4 u","gNi_6U5Pm_o","US","Santa Barbara",5392952,"US","USA106","USP193"
"Tion Wayne, Russ",53.42519,-2.32443,11300,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Sale",2638678,"GB","GBA1E11000001","GBP1M"
"BTS",49.14399,-122.9068,11400,"Butter","WMweEpGlu_U","CA","Delta",5937615,"CA","CAA159","CAP1V4C"
"Kinderen voor Kinderen",51.69917,5.30417,11400,"Zij aan zij","PCVjw1Qzh9o","NL","'s-Hertogenbosch",2747351,"NL","NLA104","NLP152"
"Luka Basi",46.55472,15.64667,11400,"Ljubav Mog Života","680SLJMNJUs","SI","Maribor",3195506,"SI","SIA102",""
"MO3, Og Bobby Billions",32.5007,-94.74049,11400,"Outside (Better Days)","VT0YV-hJHzg","US","Longview",4707814,"US","USA148","USP175"
"Nininho, --",38.66314,-9.0724,11400,"Gosto de Ti","uMwBTzpGmhs","PT","Barreiro",2271071,"PT","PTA117",""
"SpotemGottem",33.92044,-80.34147,11400,"BeatBox 2 (feat. Pooh Shiesty)","94zTrkr5_xY","US","Sumter",4597948,"US","USA145","USP129"
"BTS",38.58907,-121.30273,11500,"Butter","WMweEpGlu_U","US","Rancho Cordova",5385941,"US","USA106","USP195"
"Jador & Loredana & Florin Salam & Costi",45.68861,21.90306,11500,"Fericire","Gj-s3CPi4Vk","RO","Lugoj",674531,"RO","ROA135","ROP130"
"Olivia Rodrigo",26.10037,-80.39977,11500,"good 4 u","gNi_6U5Pm_o","US","Weston",4178003,"US","USA112","USP133"
"Shirin David",52.27264,8.0498,11500,"Ich darf das","DfJG9sfqs_Q","DE","Osnabrück",2856883,"DE","DEA103",""
"Tion Wayne, Russ",50.8567,-0.98559,11500,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Havant",2647317,"GB","GBA1E10000014","GBP1PO"
"BTS",36.96134,-120.06072,11600,"Butter","WMweEpGlu_U","US","Madera",5369568,"US","USA106","USP193"
"Moha K",46.66667,-1.43333,11600,"Vroum Vroum","7pKOYuE0-tc","FR","La Roche-sur-Yon",3006767,"FR","FRA152",""
"Rod Wave",28.55778,-81.4534,11600,"Tombstone","wo9AlOrQ3iE","US","Pine Hills",4168459,"US","USA112","USP132"
"Sangiovanni",44.90924,8.61007,11600,"malibu","0lvCoQuHuBQ","IT","Alessandria",3183299,"IT","ITA101","ITP115"
"Tion Wayne, Russ",53.04664,-2.99132,11600,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Wrexham",2633485,"GB","GBA1W06000006","GBP1LL"
"BTS",33.64697,-117.68922,11700,"Butter","WMweEpGlu_U","US","Lake Forest",5364514,"US","USA106","USP192"
"Manizha",55.67719,37.89322,11700,"RUSSIAN WOMAN (Live)","ajfaz1CKZq0","RU","Lyubertsy",532615,"RU","RUA11","RUP114"
"Tion Wayne, Russ",51.23536,-0.57427,11700,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Guildford",2647793,"GB","GBA1E10000030","GBP1GU"
"BTS",45.45008,-73.46583,11800,"Butter","WMweEpGlu_U","CA","Brossard",5909629,"CA","CAA124","CAP1J4Y"
"BTS",48.43294,-123.3693,11800,"Butter","WMweEpGlu_U","CA","Victoria",6174041,"CA","CAA159","CAP1V8T"
"El Alfa, Chael Produciendo, CJ, El Cherry Scom",40.78121,-73.24623,11800,"La Mamá de la Mamá","s5yRZOQ3EWI","US","Brentwood",5110077,"US","USA136","USP111"
"Kinderen voor Kinderen",51.58656,4.77596,11800,"Zij aan zij","PCVjw1Qzh9o","NL","Breda",2758401,"NL","NLA104","NLP148"
"Lil Tjay, 6LACK",38.25445,-104.60914,11800,"Calling My Phone","zzd4ydafGR0","US","Pueblo",5435464,"US","USA108","USP181"
"Olivia Rodrigo",38.98223,-94.67079,11800,"good 4 u","gNi_6U5Pm_o","US","Overland Park",4276873,"US","USA120","USP166"
"Olivia Rodrigo",26.19063,-97.6961,11800,"good 4 u","gNi_6U5Pm_o","US","Harlingen",4696233,"US","USA148","USP178"
"BTS",33.81696,-118.03729,11900,"Butter","WMweEpGlu_U","US","Cypress",5341256,"US","USA106","USP190"
"BTS",33.74585,-117.82617,11900,"Butter","WMweEpGlu_U","US","Tustin",5404119,"US","USA106","USP192"
"BTS",52.26682,-113.802,11900,"Butter","WMweEpGlu_U","CA","Red Deer",6118158,"CA","CAA148","CAP1T4N"
"Moha K",43.23333,0.08333,11900,"Vroum Vroum","7pKOYuE0-tc","FR","Tarbes",2973385,"FR","FRA176",""
"Moneybagg Yo",35.72127,-77.91554,11900,"Wockesha","AAhcBx5Bl-Y","US","Wilson",4499389,"US","USA137","USP127"
"Moneybagg Yo",34.92487,-81.02508,11900,"Wockesha","AAhcBx5Bl-Y","US","Rock Hill",4593142,"US","USA145","USP129"
"Olivia Rodrigo",33.21484,-97.13307,11900,"good 4 u","gNi_6U5Pm_o","US","Denton",4685907,"US","USA148","USP176"
"Olivia Rodrigo",33.96168,-118.35313,11900,"good 4 u","gNi_6U5Pm_o","US","Inglewood",5359488,"US","USA106","USP190"
"Polo G",43.1009,-75.23266,11900,"RAPSTAR","w2IhccXakkE","US","Utica",5142056,"US","USA136","USP113"
"Polo G",42.72613,-87.78285,11900,"RAPSTAR","w2IhccXakkE","US","Racine",5268249,"US","USA155","USP153"
"Sebastián Yatra, Myke Towers",42.54664,-6.59619,11900,"Pareja Del Año","SRm2Ch4oFWs","ES","Ponferrada",3113236,"ES","ESA107","ESP124"
"Sebastián Yatra, Myke Towers",40.06667,-2.13333,11900,"Pareja Del Año","SRm2Ch4oFWs","ES","Cuenca",3124132,"ES","ESA108","ESP116"
"Tion Wayne, Russ",54.04649,-2.79988,11900,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Lancaster",2644972,"GB","GBA1E10000017","GBP1LA"
"Bruno Mars, Anderson .Paak, Silk Sonic",-41.21667,174.91667,12000,"Leave The Door Open","adLGHcj_fmA","NZ","Lower Hutt",2188164,"NZ","NZA109",""
"El Alfa, Chael Produciendo, CJ, El Cherry Scom",42.46676,-70.94949,12000,"La Mamá de la Mamá","s5yRZOQ3EWI","US","Lynn",4942807,"US","USA125","USP101"
"Lil Nas X",25.46872,-80.47756,12000,"MONTERO (Call Me By Your Name)","6swmTBVI83k","US","Homestead",4159050,"US","USA112","USP133"
"Moha K",48.98333,1.71667,12000,"Vroum Vroum","7pKOYuE0-tc","FR","Mantes-la-Jolie",2996148,"FR","FRA111",""
"Moha K",47.58333,1.33333,12000,"Vroum Vroum","7pKOYuE0-tc","FR","Blois",3032213,"FR","FRA124",""
"Nathan Evans",53.14118,8.21467,12000,"Wellerman (Sea Shanty)","RSx1xWn0RJ0","DE","Oldenburg",2857458,"DE","DEA103",""
"Olivia Rodrigo",30.31188,-95.45605,12000,"good 4 u","gNi_6U5Pm_o","US","Conroe",4682991,"US","USA148","USP177"
"Olivia Rodrigo",33.66808,-117.32726,12000,"good 4 u","gNi_6U5Pm_o","US","Lake Elsinore",5364499,"US","USA106","USP192"
"Olivia Rodrigo",44.05011,-79.46631,12000,"good 4 u","gNi_6U5Pm_o","CA","Newmarket",6087701,"CA","CAA135","CAP1L3Y"
"Sebastián Yatra, Myke Towers",39.9383,-0.10087,12000,"Pareja Del Año","SRm2Ch4oFWs","ES","Vila-real",2509509,"ES","ESA110","ESP112"
"Tion Wayne, Russ",51.31903,-0.55893,12000,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Woking",2633709,"GB","GBA1E10000030","GBP1GU"
"Tion Wayne, Russ",51.75,-0.33333,12000,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","St Albans",2638867,"GB","GBA1E10000015","GBP1AL"
"Tion Wayne, Russ",52.0632,-1.34222,12000,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Banbury",2656406,"GB","GBA1E10000025","GBP1OX"
"",52.505,4.95972,12100,"It's 1:15","oOdq_PmHoUE","NL","Purmerend",2748413,"NL","NLA103","NLP114"
"BTS",30.43937,-97.62,12100,"Butter","WMweEpGlu_U","US","Pflugerville",4718711,"US","USA148","USP178"
"BTS",49.20678,-122.91092,12100,"Butter","WMweEpGlu_U","CA","New Westminster",6087844,"CA","CAA159","CAP1V3L"
"Kinderen voor Kinderen",52.38084,4.63683,12100,"Zij aan zij","PCVjw1Qzh9o","NL","Haarlem",2755003,"NL","NLA103","NLP120"
"MO3, Og Bobby Billions",39.84031,-88.9548,12100,"Outside (Better Days)","VT0YV-hJHzg","US","Decatur",4236895,"US","USA117","USP162"
"Moha K",48.81568,2.38487,12100,"Vroum Vroum","7pKOYuE0-tc","FR","Ivry-sur-Seine",3012621,"FR","FRA111",""
"Olivia Rodrigo",34.42639,-117.30088,12100,"good 4 u","gNi_6U5Pm_o","US","Hesperia",5356576,"US","USA106","USP192"
"BTS",39.14344,-77.20137,12200,"Butter","WMweEpGlu_U","US","Gaithersburg",4355843,"US","USA124","USP120"
"BTS",33.64113,-117.91867,12200,"Butter","WMweEpGlu_U","US","Costa Mesa",5339840,"US","USA106","USP192"
"MC Don Juan, Mc Davi, Mc Pedrinho",38.62961,-9.11557,12200,"Bipolar","12-3ZAsO_xA","PT","Amora",2271680,"PT","PTA117",""
"MO3, Og Bobby Billions",32.51599,-93.73212,12200,"Outside (Better Days)","VT0YV-hJHzg","US","Bossier City",4317639,"US","USA122","USP171"
"Nathan Evans",54.0887,12.14049,12200,"Wellerman (Sea Shanty)","RSx1xWn0RJ0","DE","Rostock",2844588,"DE","DEA113",""
"Olivia Rodrigo",33.7207,-116.21677,12200,"good 4 u","gNi_6U5Pm_o","US","Indio",5359446,"US","USA106","USP192"
"Polo G",39.92423,-83.80882,12200,"RAPSTAR","w2IhccXakkE","US","Springfield",4525353,"US","USA139","USP145"
"Polo G",41.63622,-70.93421,12200,"RAPSTAR","w2IhccXakkE","US","New Bedford",4945121,"US","USA125","USP102"
"Alonzo",43.43286,6.73524,12300,"La Seleçao (feat. JUL & Naps)","larur6HCSko","FR","Fréjus",3017253,"FR","FRA193",""
"Alonzo",43.56241,7.12777,12300,"La Seleçao (feat. JUL & Naps)","larur6HCSko","FR","Antibes",3037456,"FR","FRA193",""
"BTS",33.9164,-118.35257,12300,"Butter","WMweEpGlu_U","US","Hawthorne",5355828,"US","USA106","USP190"
"Sebastián Yatra, Myke Towers",36.52819,-6.19011,12300,"Pareja Del Año","SRm2Ch4oFWs","ES","Puerto Real",2512169,"ES","ESA101","ESP111"
"Sobel, Piotrek Lewandowski",52.23064,19.36409,12300,"Fiołkowe Pole","1rTV7DCnF3Y","PL","Kutno",3094170,"PL","PLA110",""
"Tion Wayne, Russ",52.41426,-1.78094,12300,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Solihull",2637546,"GB","GBA1E11000005","GBP1B"
"Tion Wayne, Russ",52.05684,-2.71482,12300,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Hereford",2647074,"GB","GBA1E06000019","GBP1HR"
"Voyage (French Band), J Fado",46.30444,16.33778,12300,"Plesi","9d7TDm6hvlE","HR","Varaždin",3188383,"HR","HRA114","HRP142"
"BTS",42.03336,-88.08341,12400,"Butter","WMweEpGlu_U","US","Schaumburg",4910713,"US","USA117","USP160"
"Olivia Rodrigo",40.58526,-105.08442,12400,"good 4 u","gNi_6U5Pm_o","US","Fort Collins",5577147,"US","USA108","USP180"
"Lil Nas X",32.31232,-106.77834,12500,"MONTERO (Call Me By Your Name)","6swmTBVI83k","US","Las Cruces",5475352,"US","USA135","USP188"
"MO3, Og Bobby Billions",30.21309,-93.2044,12500,"Outside (Better Days)","VT0YV-hJHzg","US","Lake Charles",4330236,"US","USA122","USP170"
"Olivia Rodrigo",42.27756,-83.74088,12500,"good 4 u","gNi_6U5Pm_o","US","Ann Arbor",4984247,"US","USA126","USP148"
"Sobel, Piotrek Lewandowski",52.03238,23.11652,12500,"Fiołkowe Pole","1rTV7DCnF3Y","PL","Biała Podlaska",776175,"PL","PLA106",""
"Tion Wayne, Russ",51.41363,-0.75054,12500,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Bracknell",2655009,"GB","GBA1E06000036","GBP1RG"
"Tion Wayne, Russ",54.11094,-3.22758,12500,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Barrow in Furness",2656241,"GB","GBA1E10000006","GBP1LA"
"Alonzo",48.91882,2.25404,12600,"La Seleçao (feat. JUL & Naps)","larur6HCSko","FR","Colombes",3024266,"FR","FRA111",""
"BSW",46.84,16.84389,12600,"Mokambo Gang (feat. T. Danny)","xxYb4ZuUy8g","HU","Zalaegerszeg",3042638,"HU","HUA13",""
"BTS",33.20004,-117.24254,12600,"Butter","WMweEpGlu_U","US","Vista",5406602,"US","USA106","USP192"
"Moha K",48.91667,2.28333,12600,"Vroum Vroum","7pKOYuE0-tc","FR","Asnières-sur-Seine",3036572,"FR","FRA111",""
"Olivia Rodrigo",42.58698,-82.91992,12600,"good 4 u","gNi_6U5Pm_o","US","Clinton Township",4989133,"US","USA126","USP148"
"Olivia Rodrigo",42.58031,-83.0302,12600,"good 4 u","gNi_6U5Pm_o","US","Sterling Heights",5011148,"US","USA126","USP148"
"Olivia Rodrigo",40.60967,-111.9391,12600,"good 4 u","gNi_6U5Pm_o","US","West Jordan",5784549,"US","USA149","USP184"
"Sebastián Yatra, Myke Towers",40.65724,-4.69951,12600,"Pareja Del Año","SRm2Ch4oFWs","ES","Ávila",3129136,"ES","ESA107","ESP105"
"Tion Wayne, Russ",53.64581,-3.01008,12600,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Southport",2637343,"GB","GBA1E11000002","GBP1PR"
"Tion Wayne, Russ",52.39836,-0.72571,12600,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Kettering",2645753,"GB","GBA1E10000021","GBP1NN"
"Alonzo",44.12489,4.08082,12700,"La Seleçao (feat. JUL & Naps)","larur6HCSko","FR","Alès",3038224,"FR","FRA176",""
"BTS",39.24038,-76.83942,12700,"Butter","WMweEpGlu_U","US","Columbia",4352053,"US","USA124","USP121"
"BTS",42.63342,-71.31617,12700,"Butter","WMweEpGlu_U","US","Lowell",4942618,"US","USA125","USP101"
"BTS",37.87159,-122.27275,12700,"Butter","WMweEpGlu_U","US","Berkeley",5327684,"US","USA106","USP194"
"BTS",40.23384,-111.65853,12700,"Butter","WMweEpGlu_U","US","Provo",5780026,"US","USA149","USP184"
"El Alfa, Chael Produciendo, CJ, El Cherry Scom",40.50677,-74.26542,12700,"La Mamá de la Mamá","s5yRZOQ3EWI","US","Perth Amboy",5102578,"US","USA134","USP108"
"Khabib",61.09979,72.60349,12700,"Ягода малинка","Rt2zZSaOFtw","RU","Nefteyugansk",1497917,"RU","RUA16","RUP162"
"Olivia Rodrigo",-45.87416,170.50361,12700,"good 4 u","gNi_6U5Pm_o","NZ","Dunedin",2191562,"NZ","NZA114",""
"Polo G",42.49044,-83.01304,12700,"RAPSTAR","w2IhccXakkE","US","Warren",5014051,"US","USA126","USP148"
"Tion Wayne, Russ",52.25833,-7.11194,12700,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","IE","Waterford",2960992,"IE","IEA12",""
"BTS",37.38605,-122.08385,12800,"Butter","WMweEpGlu_U","US","Mountain View",5375480,"US","USA106","USP194"
"Kinderen voor Kinderen",51.81,4.67361,12800,"Zij aan zij","PCVjw1Qzh9o","NL","Dordrecht",2756669,"NL","NLA103","NLP133"
"MO3, Og Bobby Billions",41.09978,-80.64952,12800,"Outside (Better Days)","VT0YV-hJHzg","US","Youngstown",5177568,"US","USA139","USP144"
"Moha K",47.06667,-0.88333,12800,"Vroum Vroum","7pKOYuE0-tc","FR","Cholet",3025053,"FR","FRA152",""
"Moneybagg Yo",35.93821,-77.79053,12800,"Wockesha","AAhcBx5Bl-Y","US","Rocky Mount",4488762,"US","USA137","USP127"
"Nininho, --",40.64427,-8.64554,12800,"Gosto de Ti","uMwBTzpGmhs","PT","Aveiro",2742611,"PT","PTA116",""
"Tion Wayne, Russ",53.34174,-2.73124,12800,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Runcorn",2638960,"GB","GBA1E06000006","GBP1WA"
"Tion Wayne, Russ",53.27875,-2.90134,12800,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Ellesmere Port",2650096,"GB","GBA1E06000050","GBP1CH"
"BTS",47.9959,7.85222,12900,"Butter","WMweEpGlu_U","DE","Freiburg",2925177,"DE","DEA108",""
"BTS",38.79345,-77.27165,12900,"Butter","WMweEpGlu_U","US","Burke",4749950,"US","USA151","USP122"
"BTS",38.63706,-77.31109,12900,"Butter","WMweEpGlu_U","US","Dale City",4755158,"US","USA151","USP122"
"BTS",37.76521,-122.24164,12900,"Butter","WMweEpGlu_U","US","Alameda",5322737,"US","USA106","USP194"
"Khabib",63.56705,53.68348,12900,"Ягода малинка","Rt2zZSaOFtw","RU","Ukhta",479411,"RU","RUA13","RUP116"
"Moha K",45.56667,5.93333,12900,"Vroum Vroum","7pKOYuE0-tc","FR","Chambéry",3027422,"FR","FRA184",""
"Olivia Rodrigo",33.97918,-118.03284,12900,"good 4 u","gNi_6U5Pm_o","US","Whittier",5409059,"US","USA106","USP190"
"Tion Wayne, Russ",59.36661,16.5077,12900,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","SE","Eskilstuna",2715953,"SE","SEA104","SEP163"
"Barbara Pravi",52.15833,4.49306,13000,"Voilà","VJuD7AnV-uw","NL","Leiden",2751773,"NL","NLA103","NLP123"
"MO3, Og Bobby Billions",31.22323,-85.39049,13000,"Outside (Better Days)","VT0YV-hJHzg","US","Dothan",4059102,"US","USA101","USP136"
"Moha K",43.3,-0.36667,13000,"Vroum Vroum","7pKOYuE0-tc","FR","Pau",2988358,"FR","FRA175",""
"Moneybagg Yo",40.21705,-74.74294,13000,"Wockesha","AAhcBx5Bl-Y","US","Trenton",5105496,"US","USA134","USP108"
"Olivia Rodrigo",33.63059,-112.33322,13000,"good 4 u","gNi_6U5Pm_o","US","Surprise",5316428,"US","USA104","USP185"
"Olivia Rodrigo",46.49,-80.99001,13000,"good 4 u","gNi_6U5Pm_o","CA","Greater Sudbury",5964700,"CA","CAA135","CAP1P3E"
"Polo G",42.73253,-84.55553,13000,"RAPSTAR","w2IhccXakkE","US","Lansing",4998830,"US","USA126","USP148"
"Popsi og Krelle",55.47028,8.45187,13000,"Tommelfinger, Tommelfinger, Hvor Er Du","GBTmiHOQBDQ","DK","Esbjerg",2622447,"DK","DKA1083","DKP167"
"Sebastián Yatra, Myke Towers",38.70545,-0.47432,13000,"Pareja Del Año","SRm2Ch4oFWs","ES","Alcoy",2522098,"ES","ESA110","ESP103"
"Lil Nas X",46.34515,-72.5477,13100,"MONTERO (Call Me By Your Name)","6swmTBVI83k","CA","Trois-Rivières",6169141,"CA","CAA124","CAP1G9A"
"Los Legendarios, Wisin, Jhay Cortez",25.81954,-80.35533,13100,"Fiel","o1lKMrLat_I","US","Doral",4153471,"US","USA112","USP133"
"Moha K",46.32313,-0.45877,13100,"Vroum Vroum","7pKOYuE0-tc","FR","Niort",2990355,"FR","FRA175",""
"Sebastián Yatra, Myke Towers",42.13615,-0.4087,13100,"Pareja Del Año","SRm2Ch4oFWs","ES","Huesca",3120514,"ES","ESA102","ESP122"
"Tion Wayne, Russ",53.3618,-2.73406,13100,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Widnes",2633954,"GB","GBA1E06000006","GBP1WA"
"Tion Wayne, Russ",50.79509,-1.12902,13100,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Gosport",2648272,"GB","GBA1E10000014","GBP1PO"
"BTS",45.09413,-93.35634,13200,"Butter","WMweEpGlu_U","US","Brooklyn Park",5019335,"US","USA127","USP155"
"Ewa Farna",49.74747,13.37759,13200,"Ciało","vvCnsBpFgLc","CZ","Pilsen",3068160,"CZ","CZA132","CZP130"
"Polo G",39.04833,-95.67804,13200,"RAPSTAR","w2IhccXakkE","US","Topeka",4280539,"US","USA120","USP166"
"Tion Wayne, Russ",52.71009,-2.75208,13200,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Shrewsbury",2637891,"GB","GBA1E06000051","GBP1SY"
"Tion Wayne, Russ",51.76338,-0.22419,13200,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Hatfield",2647349,"GB","GBA1E10000015","GBP1AL"
"BTS",49.87167,8.65027,13300,"Butter","WMweEpGlu_U","DE","Darmstadt",2938913,"DE","DEA106",""
"BTS",34.08057,-118.07285,13300,"Butter","WMweEpGlu_U","US","Rosemead",5388867,"US","USA106","USP191"
"BTS",37.73987,-121.42618,13300,"Butter","WMweEpGlu_U","US","Tracy",5403191,"US","USA106","USP195"
"BTS",43.90012,-79.13289,13300,"Butter","WMweEpGlu_U","CA","Pickering",6104111,"CA","CAA135","CAP1L1X"
"Jador & Loredana & Florin Salam & Costi",45.75,22.9,13300,"Fericire","Gj-s3CPi4Vk","RO","Hunedoara",675918,"RO","ROA120","ROP133"
"Polo G",41.58337,-87.50004,13300,"RAPSTAR","w2IhccXakkE","US","Hammond",4921100,"US","USA118","USP146"
"Tion Wayne, Russ",50.46198,-3.52522,13300,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Torquay",2635650,"GB","GBA1E06000027","GBP1TQ"
"Tion Wayne, Russ",53.49642,-2.51973,13300,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Leigh",2644660,"GB","GBA1E11000001","GBP1WN"
"Tion Wayne, Russ",53.25,-1.41667,13300,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Chesterfield",2653225,"GB","GBA1E10000007","GBP1S"
"BTS",37.59577,-122.01913,13400,"Butter","WMweEpGlu_U","US","Union City",5404555,"US","USA106","USP194"
"Costel Biju",47.93195,23.88603,13400,"Am Platit Sa-Mi Duc Regina","kGQeFzjpMHc","RO","Sighetu Marmaţiei",667227,"RO","ROA124","ROP143"
"Lil Nas X",48.41675,-71.06573,13400,"MONTERO (Call Me By Your Name)","6swmTBVI83k","CA","Saguenay",6137270,"CA","CAA124","CAP1G7H"
"Mooski",39.74595,-75.54659,13400,"Track Star","KPfcycMj8BE","US","Wilmington",4145381,"US","USA110","USP119"
"Bella Poarch",39.86804,-104.97192,13500,"Build a Bitch","FLGCGc7sAUw","US","Thornton",5441492,"US","USA108","USP180"
"BTS",39.17316,-77.27165,13500,"Butter","WMweEpGlu_U","US","Germantown",4356050,"US","USA124","USP120"
"BTS",29.61857,-95.53772,13500,"Butter","WMweEpGlu_U","US","Missouri City",4711801,"US","USA148","USP177"
"Lil Nas X",26.0112,-80.14949,13500,"MONTERO (Call Me By Your Name)","6swmTBVI83k","US","Hollywood",4158928,"US","USA112","USP133"
"Lil Nas X",29.1872,-82.14009,13500,"MONTERO (Call Me By Your Name)","6swmTBVI83k","US","Ocala",4166673,"US","USA112","USP134"
"Lil Nas X",45.70004,-73.64732,13500,"MONTERO (Call Me By Your Name)","6swmTBVI83k","CA","Terrebonne",6163012,"CA","CAA124","CAP1J6W"
"MC Don Juan, Mc Davi, Mc Pedrinho",38.79269,-9.1838,13500,"Bipolar","12-3ZAsO_xA","PT","Odivelas",2265467,"PT","PTA117",""
"Nathan Evans",48.30639,14.28611,13500,"Wellerman (Sea Shanty)","RSx1xWn0RJ0","AT","Linz",2772400,"AT","ATA14",""
"Olivia Rodrigo",41.05343,-73.53873,13500,"good 4 u","gNi_6U5Pm_o","US","Stamford",4843564,"US","USA109","USP106"
"Sangiovanni",46.01008,8.96004,13500,"malibu","0lvCoQuHuBQ","CH","Lugano",2659836,"CH","CHA121","CHP169"
"Sobel, Piotrek Lewandowski",49.68866,21.77058,13500,"Fiołkowe Pole","1rTV7DCnF3Y","PL","Krosno",767470,"PL","PLA118",""
"Tion Wayne, Russ",55.83173,-4.43254,13500,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Paisley",2640677,"GB","GBA1S12000038","GBP1PA"
