"artist_name","latitude","longitude","views","track_name","track_link","country_code","geo_name","geonameid","boundaries_admin_0","boundaries_admin_1","boundaries_postal_1"
"--",48.75434,21.9195,10000,"HEĽENINE OČI - NAKA | Official lyric video 2020","A3eWSytd8og","SK","Michalovce",724144,"SK","SKA18","SKP107"
"--",48.89452,18.04436,10000,"HEĽENINE OČI - NAKA | Official lyric video 2020","A3eWSytd8og","SK","Trenčín",3057140,"SK","SKA13","SKP191"
"--",48.97447,14.47434,13000,"Planeta Zombie","TRsDgmNzo2w","CZ","České Budějovice",3077916,"CZ","CZA131","CZP137"
"--",48.99839,21.23393,14900,"HEĽENINE OČI - NAKA | Official lyric video 2020","A3eWSytd8og","SK","Prešov",723819,"SK","SKA17","SKP108"
"--",49.06144,20.29798,14000,"HEĽENINE OČI - NAKA | Official lyric video 2020","A3eWSytd8og","SK","Poprad",723846,"SK","SKA17","SKP105"
"--",49.12153,18.42169,10000,"HEĽENINE OČI - NAKA | Official lyric video 2020","A3eWSytd8og","SK","Považská Bystrica",3058060,"SK","SKA13","SKP101"
"--",49.22315,18.73941,10800,"HEĽENINE OČI - NAKA | Official lyric video 2020","A3eWSytd8og","SK","Žilina",3056508,"SK","SKA15","SKP101"
"--",49.3961,15.59124,10000,"Planeta Zombie","TRsDgmNzo2w","CZ","Jihlava",3074199,"CZ","CZA163","CZP158"
"--",49.47188,17.11184,10000,"Planeta Zombie","TRsDgmNzo2w","CZ","Prostějov",3067421,"CZ","CZA171","CZP179"
"--",49.74747,13.37759,19500,"Planeta Zombie","TRsDgmNzo2w","CZ","Pilsen",3068160,"CZ","CZA132","CZP130"
"--",50.04075,15.77659,11900,"Planeta Zombie","TRsDgmNzo2w","CZ","Pardubice",3068582,"CZ","CZA153","CZP153"
"--",50.14734,14.10285,10000,"Planeta Zombie","TRsDgmNzo2w","CZ","Kladno",3073699,"CZ","CZA120","CZP127"
"--",50.20923,15.83277,11900,"Planeta Zombie","TRsDgmNzo2w","CZ","Hradec Králové",3074967,"CZ","CZA152","CZP150"
"--",50.23271,12.87117,10000,"Planeta Zombie","TRsDgmNzo2w","CZ","Karlovy Vary",3073803,"CZ","CZA141","CZP136"
"--",50.41135,14.90318,10000,"Planeta Zombie","TRsDgmNzo2w","CZ","Mladá Boleslav",3070544,"CZ","CZA120","CZP129"
"--",50.46048,13.41779,10000,"Planeta Zombie","TRsDgmNzo2w","CZ","Chomutov",3077685,"CZ","CZA142","CZP143"
"--",50.50301,13.63617,11500,"Planeta Zombie","TRsDgmNzo2w","CZ","Most",3070291,"CZ","CZA142","CZP143"
"--",50.6404,13.82451,10000,"Planeta Zombie","TRsDgmNzo2w","CZ","Teplice",3064288,"CZ","CZA142","CZP141"
"--",50.72431,15.17108,10000,"Planeta Zombie","TRsDgmNzo2w","CZ","Jablonec nad Nisou",3074603,"CZ","CZA151","CZP146"
"--",50.76711,15.05619,13800,"Planeta Zombie","TRsDgmNzo2w","CZ","Liberec",3071961,"CZ","CZA151","CZP146"
"Ado",26.21667,127.68333,177000,"うっせぇわ","Qp3b-RXtz4w","JP","Naha",1856035,"JP","JPA147","JPP190"
"Ado",31.56667,130.55,267000,"うっせぇわ","Qp3b-RXtz4w","JP","Kagoshima",1860827,"JP","JPA146","JPP189"
"Ado",31.91667,131.41667,207000,"うっせぇわ","Qp3b-RXtz4w","JP","Miyazaki",1856717,"JP","JPA145","JPP188"
"Ado",32.75,129.88333,166000,"うっせぇわ","Qp3b-RXtz4w","JP","Nagasaki",1856177,"JP","JPA142","JPP185"
"Ado",32.80589,130.69181,391000,"うっせぇわ","Qp3b-RXtz4w","JP","Kumamoto",1858421,"JP","JPA143","JPP186"
"Ado",33.23333,130.3,104000,"うっせぇわ","Qp3b-RXtz4w","JP","Saga",1853303,"JP","JPA141","JPP184"
"Ado",33.23333,131.6,243000,"うっせぇわ","Qp3b-RXtz4w","JP","Ōita",1854487,"JP","JPA144","JPP187"
"Ado",33.55,133.53333,159000,"うっせぇわ","Qp3b-RXtz4w","JP","Kochi",1859146,"JP","JPA139","JPP178"
"Ado",33.6,130.41667,1140000,"うっせぇわ","Qp3b-RXtz4w","JP","Fukuoka",1863967,"JP","JPA140","JPP181"
"Ado",33.83916,132.76574,277000,"うっせぇわ","Qp3b-RXtz4w","JP","Matsuyama",1926099,"JP","JPA138","JPP179"
"Ado",33.85181,130.85034,410000,"うっせぇわ","Qp3b-RXtz4w","JP","Kitakyushu",1859307,"JP","JPA140","JPP180"
"Ado",34.06667,134.56667,126000,"うっせぇわ","Qp3b-RXtz4w","JP","Tokushima",1850158,"JP","JPA136","JPP177"
"Ado",34.18333,131.46667,88300,"うっせぇわ","Qp3b-RXtz4w","JP","Yamaguchi",1848689,"JP","JPA135","JPP175"
"Ado",34.23333,135.16667,162000,"うっせぇわ","Qp3b-RXtz4w","JP","Wakayama",1926004,"JP","JPA130","JPP164"
"Ado",34.33333,134.05,194000,"うっせぇわ","Qp3b-RXtz4w","JP","Takamatsu",1851100,"JP","JPA137","JPP176"
"Ado",34.4,132.45,639000,"うっせぇわ","Qp3b-RXtz4w","JP","Hiroshima",1862415,"JP","JPA134","JPP173"
"Ado",34.41667,135.31667,46100,"うっせぇわ","Qp3b-RXtz4w","JP","Izumisano",1861091,"JP","JPA127","JPP159"
"Ado",34.48333,133.36667,206000,"うっせぇわ","Qp3b-RXtz4w","JP","Fukuyama",1863917,"JP","JPA134","JPP172"
"Ado",34.58333,133.76667,219000,"うっせぇわ","Qp3b-RXtz4w","JP","Kurashiki",1858311,"JP","JPA133","JPP171"
"Ado",34.58333,135.46667,384000,"うっせぇわ","Qp3b-RXtz4w","JP","Sakai",1853195,"JP","JPA127","JPP159"
"Ado",34.65,133.93333,333000,"うっせぇわ","Qp3b-RXtz4w","JP","Okayama",1854383,"JP","JPA133","JPP170"
"Ado",34.68505,135.80485,154000,"うっせぇわ","Qp3b-RXtz4w","JP","Nara-shi",1855612,"JP","JPA129","JPP163"
"Ado",34.6913,135.183,624000,"うっせぇわ","Qp3b-RXtz4w","JP","Kobe",1859171,"JP","JPA128","JPP165"
"Ado",34.69374,135.50218,3490000,"うっせぇわ","Qp3b-RXtz4w","JP","Osaka",1853909,"JP","JPA127","JPP153"
"Ado",34.7,137.73333,358000,"うっせぇわ","Qp3b-RXtz4w","JP","Hamamatsu",1863289,"JP","JPA122","JPP143"
"Ado",34.71667,135.41667,202000,"うっせぇわ","Qp3b-RXtz4w","JP","Amagasaki",1865387,"JP","JPA128","JPP166"
"Ado",34.73333,136.51667,116000,"うっせぇわ","Qp3b-RXtz4w","JP","Tsu",1849796,"JP","JPA124","JPP151"
"Ado",34.76143,135.51567,156000,"うっせぇわ","Qp3b-RXtz4w","JP","Suita",1851483,"JP","JPA127","JPP156"
"Ado",34.76943,134.82905,119000,"うっせぇわ","Qp3b-RXtz4w","JP","Kakogawachō-honmachi",1860704,"JP","JPA128","JPP167"
"Ado",34.78244,135.46932,177000,"うっせぇわ","Qp3b-RXtz4w","JP","Toyonaka",1849837,"JP","JPA127","JPP156"
"Ado",34.79936,135.35697,97500,"うっせぇわ","Qp3b-RXtz4w","JP","Takarazuka",1851012,"JP","JPA128","JPP166"
"Ado",34.81352,135.64914,192000,"うっせぇわ","Qp3b-RXtz4w","JP","Hirakata",1862540,"JP","JPA127","JPP157"
"Ado",34.81667,134.7,246000,"うっせぇわ","Qp3b-RXtz4w","JP","Himeji",1862627,"JP","JPA128","JPP167"
"Ado",34.84833,135.61678,155000,"うっせぇわ","Qp3b-RXtz4w","JP","Takatsuki",1850910,"JP","JPA127","JPP156"
"Ado",34.96667,136.61667,152000,"うっせぇわ","Qp3b-RXtz4w","JP","Yokkaichi",1848373,"JP","JPA124","JPP151"
"Ado",34.98333,138.38333,304000,"うっせぇわ","Qp3b-RXtz4w","JP","Shizuoka",1851717,"JP","JPA122","JPP142"
"Ado",35,135.86667,158000,"うっせぇわ","Qp3b-RXtz4w","JP","Ōtsu",1853574,"JP","JPA125","JPP152"
"Ado",35.01667,135.96667,73800,"うっせぇわ","Qp3b-RXtz4w","JP","Kusatsu",1858067,"JP","JPA125","JPP152"
"Ado",35.02107,135.75385,630000,"うっせぇわ","Qp3b-RXtz4w","JP","Kyoto",1857910,"JP","JPA126","JPP160"
"Ado",35.08333,137.15,225000,"うっせぇわ","Qp3b-RXtz4w","JP","Toyota",1849814,"JP","JPA123","JPP147"
"Ado",35.18147,136.90641,1340000,"うっせぇわ","Qp3b-RXtz4w","JP","Nagoya",1856057,"JP","JPA123","JPP146"
"Ado",35.28361,139.66722,162000,"うっせぇわ","Qp3b-RXtz4w","JP","Yokosuka",1848313,"JP","JPA114","JPP123"
"Ado",35.34926,139.47666,197000,"うっせぇわ","Qp3b-RXtz4w","JP","Fujisawa",1864092,"JP","JPA114","JPP125"
"Ado",35.42291,136.76039,199000,"うっせぇわ","Qp3b-RXtz4w","JP","Gifu-shi",1863641,"JP","JPA121","JPP150"
"Ado",35.43333,139.65,1800000,"うっせぇわ","Qp3b-RXtz4w","JP","Yokohama",1848354,"JP","JPA114","JPP123"
"Ado",35.48333,133.05,86300,"うっせぇわ","Qp3b-RXtz4w","JP","Matsue",1857550,"JP","JPA132","JPP169"
"Ado",35.5,134.23333,83000,"うっせぇわ","Qp3b-RXtz4w","JP","Tottori",1849892,"JP","JPA131","JPP168"
"Ado",35.52056,139.71722,641000,"うっせぇわ","Qp3b-RXtz4w","JP","Kawasaki",1859642,"JP","JPA114","JPP121"
"Ado",35.6,140.11667,441000,"うっせぇわ","Qp3b-RXtz4w","JP","Chiba",2113015,"JP","JPA112","JPP126"
"Ado",35.65583,139.32389,279000,"うっせぇわ","Qp3b-RXtz4w","JP","Hachiōji",1863440,"JP","JPA113","JPP119"
"Ado",35.66667,138.56667,88000,"うっせぇわ","Qp3b-RXtz4w","JP","Kōfu",1859100,"JP","JPA119","JPP140"
"Ado",35.77995,139.90144,213000,"うっせぇわ","Qp3b-RXtz4w","JP","Matsudo",1857553,"JP","JPA112","JPP127"
"Ado",35.79916,139.46903,149000,"うっせぇわ","Qp3b-RXtz4w","JP","Tokorozawa",1850181,"JP","JPA111","JPP135"
"Ado",35.80521,139.71072,277000,"うっせぇわ","Qp3b-RXtz4w","JP","Kawaguchi",1859730,"JP","JPA111","JPP133"
"Ado",35.86224,139.97732,209000,"うっせぇわ","Qp3b-RXtz4w","JP","Kashiwa",1859924,"JP","JPA112","JPP127"
"Ado",35.89035,139.78916,170000,"うっせぇわ","Qp3b-RXtz4w","JP","Koshigaya",1858729,"JP","JPA111","JPP134"
"Ado",35.90807,139.65657,767000,"うっせぇわ","Qp3b-RXtz4w","JP","Saitama",6940394,"JP","JPA111","JPP133"
"Ado",35.90861,139.48528,166000,"うっせぇわ","Qp3b-RXtz4w","JP","Kawagoe",1859740,"JP","JPA111","JPP135"
"Ado",36.06443,136.22257,143000,"うっせぇわ","Qp3b-RXtz4w","JP","Fukui-shi",1863985,"JP","JPA118","JPP191"
"Ado",36.2,140.1,123000,"うっせぇわ","Qp3b-RXtz4w","JP","Tsukuba",2110683,"JP","JPA108","JPP130"
"Ado",36.23333,137.96667,107000,"うっせぇわ","Qp3b-RXtz4w","JP","Matsumoto",1857519,"JP","JPA120","JPP139"
"Ado",36.33333,139.01667,178000,"うっせぇわ","Qp3b-RXtz4w","JP","Takasaki",1851002,"JP","JPA110","JPP137"
"Ado",36.35,140.45,134000,"うっせぇわ","Qp3b-RXtz4w","JP","Mito",2111901,"JP","JPA108","JPP131"
"Ado",36.4,139.08333,148000,"うっせぇわ","Qp3b-RXtz4w","JP","Maebashi",1857843,"JP","JPA110","JPP137"
"Ado",36.56667,139.88333,255000,"うっせぇわ","Qp3b-RXtz4w","JP","Utsunomiya",1849053,"JP","JPA109","JPP132"
"Ado",36.6,136.61667,231000,"うっせぇわ","Qp3b-RXtz4w","JP","Kanazawa",1860243,"JP","JPA117","JPP192"
"Ado",36.65,138.18333,154000,"うっせぇわ","Qp3b-RXtz4w","JP","Nagano",1856215,"JP","JPA120","JPP138"
"Ado",36.7,137.21667,186000,"うっせぇわ","Qp3b-RXtz4w","JP","Toyama",1849876,"JP","JPA116","JPP193"
"Ado",37.05,140.88333,153000,"うっせぇわ","Qp3b-RXtz4w","JP","Iwaki",2112539,"JP","JPA107","JPP197"
"Ado",37.4,140.38333,159000,"うっせぇわ","Qp3b-RXtz4w","JP","Kōriyama",2112141,"JP","JPA107","JPP196"
"Ado",37.75,140.46667,124000,"うっせぇわ","Qp3b-RXtz4w","JP","Fukushima",2112923,"JP","JPA107","JPP196"
"Ado",37.88637,139.00589,365000,"うっせぇわ","Qp3b-RXtz4w","JP","Niigata",1855431,"JP","JPA115","JPP195"
"Ado",38.23333,140.36667,106000,"うっせぇわ","Qp3b-RXtz4w","JP","Yamagata",2110556,"JP","JPA106","JPP199"
"Ado",38.26667,140.86667,517000,"うっせぇわ","Qp3b-RXtz4w","JP","Sendai",2111149,"JP","JPA104","JPP198"
"Ado",39.7,141.15,129000,"うっせぇわ","Qp3b-RXtz4w","JP","Morioka",2111834,"JP","JPA103","JPP102"
"Ado",39.71667,140.11667,138000,"うっせぇわ","Qp3b-RXtz4w","JP","Akita",2113126,"JP","JPA105","JPP101"
"Ado",40.5,141.5,97600,"うっせぇわ","Qp3b-RXtz4w","JP","Hachinohe",2130203,"JP","JPA102","JPP103"
"Ado",40.81667,140.73333,121000,"うっせぇわ","Qp3b-RXtz4w","JP","Aomori",2130658,"JP","JPA102","JPP103"
"Ado",41.77583,140.73667,123000,"うっせぇわ","Qp3b-RXtz4w","JP","Hakodate",2130188,"JP","JPA101","JPP104"
"Ado",43.06667,141.35,1220000,"うっせぇわ","Qp3b-RXtz4w","JP","Sapporo",2128295,"JP","JPA101","JPP106"
"Afsana Khan",16.69563,74.23167,121000,"Titliaan","YPohR_9v6HA","IN","Kolhāpur",1266285,"IN","INA127","INP14160"
"Afsana Khan",17.67152,75.91044,17200,"Titliaan","YPohR_9v6HA","IN","Solāpur",1256436,"IN","INA127","INP14130"
"Afsana Khan",18.51957,73.85535,14900000,"Titliaan","YPohR_9v6HA","IN","Pune",1259229,"IN","INA127","INP14110"
"Afsana Khan",18.62292,73.80696,158000,"Titliaan","YPohR_9v6HA","IN","Pimpri",1259652,"IN","INA127","INP14110"
"Afsana Khan",19.03681,73.01582,249000,"Titliaan","YPohR_9v6HA","IN","Navi Mumbai",6619347,"IN","INA127","INP14006"
"Afsana Khan",19.07283,72.88261,5860000,"Titliaan","YPohR_9v6HA","IN","Mumbai",1275339,"IN","INA127","INP14000"
"Afsana Khan",19.16023,77.31497,146000,"Titliaan","YPohR_9v6HA","IN","Nanded",1261977,"IN","INA127","INP14316"
"Afsana Khan",19.19704,72.96355,206000,"Titliaan","YPohR_9v6HA","IN","Thāne",1254661,"IN","INA127","INP14212"
"Afsana Khan",19.21667,73.08333,65900,"Titliaan","YPohR_9v6HA","IN","Dombivli",1272423,"IN","INA127","INP14212"
"Afsana Khan",19.21667,73.15,98300,"Titliaan","YPohR_9v6HA","IN","Ulhasnagar",1253894,"IN","INA127","INP14213"
"Afsana Khan",19.30023,73.05881,84700,"Titliaan","YPohR_9v6HA","IN","Bhiwandi",1275901,"IN","INA127","INP14213"
"Afsana Khan",19.45591,72.81136,22900,"Titliaan","YPohR_9v6HA","IN","Virār",1253133,"IN","INA127","INP14013"
"Afsana Khan",19.87757,75.34226,100000,"Titliaan","YPohR_9v6HA","IN","Aurangabad",1278149,"IN","INA127","INP14310"
"Afsana Khan",19.99727,73.79096,215000,"Titliaan","YPohR_9v6HA","IN","Nashik",1261731,"IN","INA127","INP14220"
"Afsana Khan",21.14631,79.08491,1140000,"Titliaan","YPohR_9v6HA","IN","Nagpur",1262180,"IN","INA127","INP14400"
"Afsana Khan",21.19594,72.83023,821000,"Titliaan","YPohR_9v6HA","IN","Sūrat",1255364,"IN","INA124","INP13950"
"Afsana Khan",22.29941,73.20812,278000,"Titliaan","YPohR_9v6HA","IN","Vadodara",1253573,"IN","INA124","INP13900"
"Afsana Khan",22.55251,72.9552,17200,"Titliaan","YPohR_9v6HA","IN","Anand",1278685,"IN","INA124","INP13880"
"Alend Hazim",36.19257,44.01062,1620000,"لاوکێ من (Lawke Min)","CQkwNP9H1AI","IQ","Erbil",95446,"IQ","IQA116","IQP144"
"Alexandru Pop",47.93195,23.88603,10300,"Mi-o dat Dumnezeu un gând","5IZKJBN1yYE","RO","Sighetu Marmaţiei",667227,"RO","ROA124","ROP143"
"Amjad Jomaa",33.5102,36.29128,791000,"أحلى صبية (Ahla Sabiyeh)","lQde-T9Q0k4","SY","Damascus",170654,"SY","SYA101",""
"Anirudh Ravichander",10.51667,76.21667,284000,"Vaathi Coming","fRD_3vJagxk","IN","Trichūr",1254187,"IN","INA132","INP16800"
"Anirudh Ravichander",10.77319,76.65366,189000,"Vaathi Coming","fRD_3vJagxk","IN","Pālghāt",1260728,"IN","INA132","INP16780"
"Anirudh Ravichander",10.78523,79.13909,285000,"Vaathi Coming","fRD_3vJagxk","IN","Tanjore",1254649,"IN","INA133","INP16130"
"Anirudh Ravichander",10.8155,78.69651,236000,"Vaathi Coming","fRD_3vJagxk","IN","Tiruchirappalli",1254388,"IN","INA133","INP16201"
"Anirudh Ravichander",11.00555,76.96612,4720000,"Vaathi Coming","fRD_3vJagxk","IN","Coimbatore",1273865,"IN","INA133","INP16410"
"Anirudh Ravichander",11.04199,76.08154,10000,"Vaathi Coming","fRD_3vJagxk","IN","Malappuram",1264154,"IN","INA132","INP16765"
"Anirudh Ravichander",11.65376,78.15538,2310000,"Vaathi Coming","fRD_3vJagxk","IN","Salem",1257629,"IN","INA133","INP16360"
"Anirudh Ravichander",11.86752,75.35763,10000,"Vaathi Coming","fRD_3vJagxk","IN","Kannur",1274987,"IN","INA132","INP16700"
"Anirudh Ravichander",11.93381,79.82979,106000,"Vaathi Coming","fRD_3vJagxk","IN","Puducherry",1259425,"IN","INA134","INP16050"
"Anirudh Ravichander",12.91723,74.85603,20000,"Vaathi Coming","fRD_3vJagxk","IN","Mangalore",1263780,"IN","INA129","INP15750"
"Anirudh Ravichander",12.9184,79.13255,88800,"Vaathi Coming","fRD_3vJagxk","IN","Vellore",1253286,"IN","INA133","INP16320"
"Anirudh Ravichander",13.08784,80.27847,22400000,"Vaathi Coming","fRD_3vJagxk","IN","Chennai",1264527,"IN","INA133","INP16000"
"Anirudh Ravichander",8.4855,76.94924,511000,"Vaathi Coming","fRD_3vJagxk","IN","Thiruvananthapuram",1254163,"IN","INA132","INP16950"
"Anirudh Ravichander",8.72742,77.6838,65600,"Vaathi Coming","fRD_3vJagxk","IN","Tirunelveli",1254361,"IN","INA133","INP16277"
"Anirudh Ravichander",8.88113,76.58469,295000,"Vaathi Coming","fRD_3vJagxk","IN","Kollam",1259091,"IN","INA132","INP16910"
"Anirudh Ravichander",9.58692,76.52132,26700,"Vaathi Coming","fRD_3vJagxk","IN","Kottayam",1265911,"IN","INA132","INP16860"
"Anirudh Ravichander",9.91769,78.11898,696000,"Vaathi Coming","fRD_3vJagxk","IN","Madurai",1264521,"IN","INA133","INP16250"
"Anneth",-0.03194,109.325,424000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Pontianak",1630789,"ID","IDA161","IDP178"
"Anneth",-0.49167,117.14583,394000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Samarinda",1629001,"ID","IDA164","IDP175"
"Anneth",-0.90833,119.87083,103000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Palu",1633034,"ID","IDA172","IDP194"
"Anneth",-1.24204,116.89419,205000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","City of Balikpapan",8224624,"ID","IDA164","IDP176"
"Anneth",-1.26753,116.82887,205000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Balikpapan",1650527,"ID","IDA164","IDP176"
"Anneth",-5.14861,119.43194,1560000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Makassar",1622786,"ID","IDA173","IDP190"
"Anneth",-5.42917,105.26111,157000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Bandar Lampung",1624917,"ID","IDA118","IDP135"
"Anneth",-6.17806,106.63,432000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Tangerang",1625084,"ID","IDA136","IDP115"
"Anneth",-6.21462,106.84513,1970000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Jakarta",1642911,"ID","IDA131","IDP112"
"Anneth",-6.2349,106.9896,561000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Bekasi",1649378,"ID","IDA132","IDP117"
"Anneth",-6.4,106.81861,492000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Depok",1645524,"ID","IDA132","IDP116"
"Anneth",-6.59444,106.78917,82900,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Bogor",1648473,"ID","IDA132","IDP116"
"Anneth",-6.92222,107.60694,1920000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Bandung",1650357,"ID","IDA132","IDP140"
"Anneth",-6.99306,110.42083,1820000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Semarang",1627896,"ID","IDA133","IDP150"
"Anneth",-7.24917,112.75083,1950000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Surabaya",1625822,"ID","IDA135","IDP160"
"Anneth",-7.55611,110.83167,488000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Surakarta",1625812,"ID","IDA133","IDP157"
"Anneth",-7.7625,110.43167,492000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Depok",1645518,"ID","IDA134","IDP155"
"Anneth",1.48218,124.84892,248000,"Mungkin Hari Ini Esok Atau Nanti","fR4B5FDlNBA","ID","Manado",1636544,"ID","IDA171","IDP195"
"Anuel AA",42.21389,20.73972,10000,"Antes","qNIyRL8EOk0","XK","Prizren",786712,"KS","KSA15","KSP120"
"Anuel AA",42.46045,21.46986,10000,"Antes","qNIyRL8EOk0","XK","Gjilan",790674,"KS","KSA12","KSP160"
"Arijit Singh",15.85212,74.50447,14100,"Khairiyat","hoNb6HuNmU0","IN","Belgaum",1276533,"IN","INA129","INP15900"
"Arob Dey Chowdhuri",22.56263,88.36304,11800000,"Tumpa","oh-btKnbTpY","IN","Kolkata",1275004,"IN","INA119","INP17000"
"Arob Dey Chowdhuri",23.51583,87.30801,735000,"Tumpa","oh-btKnbTpY","IN","Durgapur",1272175,"IN","INA119","INP17132"
"Arob Dey Chowdhuri",26.71004,88.42851,15700000,"Tumpa","oh-btKnbTpY","IN","Shiliguri",1256525,"IN","INA119","INP17340"
"Artem Pivovarov",48.9215,24.70972,71900,"Дежавю","D83kYtgLZpI","UA","Ivano-Frankivsk",707471,"UA","UAA126","UAP176"
"Artem Pivovarov",49.55342,25.58918,77500,"Дежавю","D83kYtgLZpI","UA","Ternopil",691650,"UA","UAA161","UAP146"
"Arun Chiluveru",13.63551,79.41989,1120000,"Okey Oka Lokam","hP93gA8F6sM","IN","Tirupati",1254360,"IN","INA128","INP15175"
"Arun Chiluveru",16.29974,80.45729,81100,"Okey Oka Lokam","hP93gA8F6sM","IN","Guntur",1270668,"IN","INA128","INP15220"
"Arun Chiluveru",16.50745,80.6466,454000,"Okey Oka Lokam","hP93gA8F6sM","IN","Vijayawada",1253184,"IN","INA128","INP15200"
"Arun Chiluveru",16.96036,82.23809,371000,"Okey Oka Lokam","hP93gA8F6sM","IN","Kākināda",1268561,"IN","INA128","INP15330"
"Arun Chiluveru",17.68009,83.20161,4000000,"Okey Oka Lokam","hP93gA8F6sM","IN","Visakhapatnam",1253102,"IN","INA128","INP15300"
"Aseel Hameem",23.58413,58.40778,315000,"يشبهك قلبي","AspEaxovpWA","OM","Muscat",287286,"OM","OMA101","OMP11"
"Aseel Hameem",24.68773,46.72185,3910000,"يشبهك قلبي","AspEaxovpWA","SA","Riyadh",108410,"SA","SAA101","SAP11"
"Aseel Hameem",25.28545,51.53096,337000,"يشبهك قلبي","AspEaxovpWA","QA","Doha",290030,"QA","QAA11",""
"Aseel Hameem",26.22787,50.58565,211000,"يشبهك قلبي","AspEaxovpWA","BH","Manama",290340,"BH","BHA11","BHP103"
"Bad Bunny",25.81954,-80.35533,17000,"DÁKITI","TmKh7lAwnBI","US","Doral",4153471,"US","USA112","USP133"
"Bad Bunny",28.30468,-81.41667,25300,"DÁKITI","TmKh7lAwnBI","US","Kissimmee",4160983,"US","USA112","USP134"
"Bad Bunny",40.66399,-74.2107,26100,"DÁKITI","TmKh7lAwnBI","US","Elizabeth",5097598,"US","USA134","USP107"
"Bad Bunny",40.77955,-74.02375,11400,"DÁKITI","TmKh7lAwnBI","US","Union City",5105634,"US","USA134","USP107"
"Birnir",64.13548,-21.89541,22700,"Stórar Spurningar","YwEuGYrZ_Ww","IS","Reykjavík",3413829,"IS","ISA12","ISP110"
