"artist_name","latitude","longitude","views","track_name","track_link","country_code","geo_name","geonameid","boundaries_admin_0","boundaries_admin_1","boundaries_postal_1"
"A1 x J1",51.38914,0.54863,10000,"Latest Trends","7zbt4zliK4c","GB","Gillingham",2648657,"GB","GBA1E06000035","GBP1ME"
"A1 x J1",51.40322,-0.16831,10000,"Latest Trends","7zbt4zliK4c","GB","Mitcham",2642414,"GB","GBA1E09000001","GBP1CR"
"A1 x J1",51.41363,-0.75054,10000,"Latest Trends","7zbt4zliK4c","GB","Bracknell",2655009,"GB","GBA1E06000036","GBP1RG"
"A1 x J1",51.44206,0.37106,10000,"Latest Trends","7zbt4zliK4c","GB","Gravesend",2648187,"GB","GBA1E10000016","GBP1DA"
"A1 x J1",51.44657,0.21423,12000,"Latest Trends","7zbt4zliK4c","GB","Dartford",2651500,"GB","GBA1E10000016","GBP1DA"
"A1 x J1",51.47566,0.32521,10400,"Latest Trends","7zbt4zliK4c","GB","Grays",2648182,"GB","GBA1E06000034","GBP1RM"
"A1 x J1",51.50853,-0.12574,1060000,"Latest Trends","7zbt4zliK4c","GB","London",2643743,"GB","GBA1E09000001","GBP1WC"
"A1 x J1",51.50949,-0.59541,22300,"Latest Trends","7zbt4zliK4c","GB","Slough",2637627,"GB","GBA1E06000039","GBP1SL"
"A1 x J1",51.52279,-0.71986,10000,"Latest Trends","7zbt4zliK4c","GB","Maidenhead",2643186,"GB","GBA1E06000040","GBP1SL"
"A1 x J1",51.55,0.16667,30700,"Latest Trends","7zbt4zliK4c","GB","Dagenham",2651621,"GB","GBA1E09000001","GBP1RM"
"A1 x J1",51.56844,0.45782,12400,"Latest Trends","7zbt4zliK4c","GB","Basildon",2656194,"GB","GBA1E10000012","GBP1SS"
"A1 x J1",51.65147,-0.08497,20800,"Latest Trends","7zbt4zliK4c","GB","Enfield Town",2649997,"GB","GBA1E09000001","GBP1EN"
"A1 x J1",51.65531,-0.39602,12200,"Latest Trends","7zbt4zliK4c","GB","Watford",2634677,"GB","GBA1E10000015","GBP1WD"
"A1 x J1",51.73575,0.46958,10000,"Latest Trends","7zbt4zliK4c","GB","Chelmsford",2653266,"GB","GBA1E10000012","GBP1CM"
"A1 x J1",51.75,-0.33333,10000,"Latest Trends","7zbt4zliK4c","GB","St Albans",2638867,"GB","GBA1E10000015","GBP1AL"
"A1 x J1",51.75222,-1.25596,12800,"Latest Trends","7zbt4zliK4c","GB","Oxford",2640729,"GB","GBA1E10000025","GBP1OX"
"A1 x J1",51.75368,-0.44975,10000,"Latest Trends","7zbt4zliK4c","GB","Hemel Hempstead",2647138,"GB","GBA1E10000015","GBP1HP"
"A1 x J1",51.77655,0.11158,10000,"Latest Trends","7zbt4zliK4c","GB","Harlow",2647461,"GB","GBA1E10000012","GBP1CM"
"A1 x J1",51.81665,-0.81458,10000,"Latest Trends","7zbt4zliK4c","GB","Aylesbury",2656719,"GB","GBA1E10000002","GBP1HP"
"A1 x J1",51.87967,-0.41748,28400,"Latest Trends","7zbt4zliK4c","GB","Luton",2643339,"GB","GBA1E06000032","GBP1LU"
"A1 x J1",51.88921,0.90421,10600,"Latest Trends","7zbt4zliK4c","GB","Colchester",2652618,"GB","GBA1E10000012","GBP1CO"
"A1 x J1",51.90006,-2.07972,10000,"Latest Trends","7zbt4zliK4c","GB","Cheltenham",2653261,"GB","GBA1E10000013","GBP1GL"
"A1 x J1",51.90224,-0.20256,10000,"Latest Trends","7zbt4zliK4c","GB","Stevenage",2636940,"GB","GBA1E10000015","GBP1SG"
"A1 x J1",51.97938,-0.22664,10000,"Latest Trends","7zbt4zliK4c","GB","Letchworth Garden City",8224216,"GB","GBA1E10000015","GBP1SG"
"A1 x J1",52.04172,-0.75583,10000,"Latest Trends","7zbt4zliK4c","GB","Milton Keynes",2642465,"GB","GBA1E06000042","GBP1MK"
"A1 x J1",52.05917,1.15545,15100,"Latest Trends","7zbt4zliK4c","GB","Ipswich",2646057,"GB","GBA1E10000029","GBP1IP"
"A1 x J1",52.13459,-0.46632,12100,"Latest Trends","7zbt4zliK4c","GB","Bedford",2656046,"GB","GBA1E06000055","GBP1MK"
"A1 x J1",52.2,0.11667,10000,"Latest Trends","7zbt4zliK4c","GB","Cambridge",2653941,"GB","GBA1E10000003","GBP1CB"
"A1 x J1",52.25,-0.88333,25000,"Latest Trends","7zbt4zliK4c","GB","Northampton",2641430,"GB","GBA1E10000021","GBP1NN"
"A1 x J1",52.3,-1.53333,10000,"Latest Trends","7zbt4zliK4c","GB","Royal Leamington Spa",2644737,"GB","GBA1E10000031","GBP1CV"
"A1 x J1",52.3065,-1.94569,10000,"Latest Trends","7zbt4zliK4c","GB","Redditch",2639557,"GB","GBA1E10000034","GBP1B"
"A1 x J1",52.37092,-1.26417,10300,"Latest Trends","7zbt4zliK4c","GB","Rugby",2638978,"GB","GBA1E10000031","GBP1CV"
"A1 x J1",52.39836,-0.72571,10000,"Latest Trends","7zbt4zliK4c","GB","Kettering",2645753,"GB","GBA1E10000021","GBP1NN"
"A1 x J1",52.40656,-1.51217,45300,"Latest Trends","7zbt4zliK4c","GB","Coventry",2652221,"GB","GBA1E11000005","GBP1CV"
"A1 x J1",52.41426,-1.78094,10000,"Latest Trends","7zbt4zliK4c","GB","Solihull",2637546,"GB","GBA1E11000005","GBP1B"
"A1 x J1",52.45608,-2.14317,10000,"Latest Trends","7zbt4zliK4c","GB","Stourbridge",2636769,"GB","GBA1E11000005","GBP1DY"
"A1 x J1",52.56667,-1.81667,10000,"Latest Trends","7zbt4zliK4c","GB","Sutton Coldfield",2636486,"GB","GBA1E11000005","GBP1B"
"A1 x J1",52.57364,-0.24777,23000,"Latest Trends","7zbt4zliK4c","GB","Peterborough",2640354,"GB","GBA1E06000031","GBP1PE"
"A1 x J1",52.62783,1.29834,14000,"Latest Trends","7zbt4zliK4c","GB","Norwich",2641181,"GB","GBA1E10000020","GBP1NR"
"A1 x J1",52.63399,-1.69587,10000,"Latest Trends","7zbt4zliK4c","GB","Tamworth",2636276,"GB","GBA1E10000028","GBP1B"
"A1 x J1",52.76667,-1.2,10000,"Latest Trends","7zbt4zliK4c","GB","Loughborough",2643567,"GB","GBA1E10000018","GBP1LE"
"A1 x J1",52.89855,-1.27136,10000,"Latest Trends","7zbt4zliK4c","GB","Long Eaton",2643697,"GB","GBA1E10000007","GBP1NG"
"A1 x J1",53.42519,-2.32443,10000,"Latest Trends","7zbt4zliK4c","GB","Sale",2638678,"GB","GBA1E11000001","GBP1M"
"A1 x J1",53.58333,-2.43333,19100,"Latest Trends","7zbt4zliK4c","GB","Bolton",2655237,"GB","GBA1E11000001","GBP1BL"
"A1 x J1",53.71667,-1.85,10100,"Latest Trends","7zbt4zliK4c","GB","Halifax",2647632,"GB","GBA1E11000006","GBP1HX"
"A1 x J1",53.76282,-2.70452,11300,"Latest Trends","7zbt4zliK4c","GB","Preston",2639912,"GB","GBA1E10000017","GBP1PR"
"A1 x J1",53.79648,-1.54785,66100,"Latest Trends","7zbt4zliK4c","GB","Leeds",2644688,"GB","GBA1E11000006","GBP1LS"
"Ado",26.21667,127.68333,115000,"うっせぇわ","Qp3b-RXtz4w","JP","Naha",1856035,"JP","JPA147","JPP190"
"Ado",31.56667,130.55,176000,"うっせぇわ","Qp3b-RXtz4w","JP","Kagoshima",1860827,"JP","JPA146","JPP189"
"Ado",31.91667,131.41667,124000,"うっせぇわ","Qp3b-RXtz4w","JP","Miyazaki",1856717,"JP","JPA145","JPP188"
"Ado",32.75,129.88333,107000,"うっせぇわ","Qp3b-RXtz4w","JP","Nagasaki",1856177,"JP","JPA142","JPP185"
"Ado",32.80589,130.69181,245000,"うっせぇわ","Qp3b-RXtz4w","JP","Kumamoto",1858421,"JP","JPA143","JPP186"
"Ado",33.23333,130.3,66700,"うっせぇわ","Qp3b-RXtz4w","JP","Saga",1853303,"JP","JPA141","JPP184"
"Ado",33.23333,131.6,154000,"うっせぇわ","Qp3b-RXtz4w","JP","Ōita",1854487,"JP","JPA144","JPP187"
"Ado",33.55,133.53333,108000,"うっせぇわ","Qp3b-RXtz4w","JP","Kochi",1859146,"JP","JPA139","JPP178"
"Ado",33.6,130.41667,927000,"うっせぇわ","Qp3b-RXtz4w","JP","Fukuoka",1863967,"JP","JPA140","JPP181"
"Ado",33.83916,132.76574,171000,"うっせぇわ","Qp3b-RXtz4w","JP","Matsuyama",1926099,"JP","JPA138","JPP179"
"Ado",33.85181,130.85034,271000,"うっせぇわ","Qp3b-RXtz4w","JP","Kitakyushu",1859307,"JP","JPA140","JPP180"
"Ado",34.06667,134.56667,83000,"うっせぇわ","Qp3b-RXtz4w","JP","Tokushima",1850158,"JP","JPA136","JPP177"
"Ado",34.18333,131.46667,54300,"うっせぇわ","Qp3b-RXtz4w","JP","Yamaguchi",1848689,"JP","JPA135","JPP175"
"Ado",34.23333,135.16667,111000,"うっせぇわ","Qp3b-RXtz4w","JP","Wakayama",1926004,"JP","JPA130","JPP164"
"Ado",34.33333,134.05,125000,"うっせぇわ","Qp3b-RXtz4w","JP","Takamatsu",1851100,"JP","JPA137","JPP176"
"Ado",34.4,132.45,441000,"うっせぇわ","Qp3b-RXtz4w","JP","Hiroshima",1862415,"JP","JPA134","JPP173"
"Ado",34.41667,135.31667,32800,"うっせぇわ","Qp3b-RXtz4w","JP","Izumisano",1861091,"JP","JPA127","JPP159"
"Ado",34.48333,133.36667,133000,"うっせぇわ","Qp3b-RXtz4w","JP","Fukuyama",1863917,"JP","JPA134","JPP172"
"Ado",34.58333,133.76667,141000,"うっせぇわ","Qp3b-RXtz4w","JP","Kurashiki",1858311,"JP","JPA133","JPP171"
"Ado",34.58333,135.46667,260000,"うっせぇわ","Qp3b-RXtz4w","JP","Sakai",1853195,"JP","JPA127","JPP159"
"Ado",34.65,133.93333,211000,"うっせぇわ","Qp3b-RXtz4w","JP","Okayama",1854383,"JP","JPA133","JPP170"
"Ado",34.68505,135.80485,103000,"うっせぇわ","Qp3b-RXtz4w","JP","Nara-shi",1855612,"JP","JPA129","JPP163"
"Ado",34.6913,135.183,423000,"うっせぇわ","Qp3b-RXtz4w","JP","Kobe",1859171,"JP","JPA128","JPP165"
"Ado",34.69374,135.50218,2950000,"うっせぇわ","Qp3b-RXtz4w","JP","Osaka",1853909,"JP","JPA127","JPP153"
"Ado",34.7,137.73333,225000,"うっせぇわ","Qp3b-RXtz4w","JP","Hamamatsu",1863289,"JP","JPA122","JPP143"
"Ado",34.71667,135.41667,139000,"うっせぇわ","Qp3b-RXtz4w","JP","Amagasaki",1865387,"JP","JPA128","JPP166"
"Ado",34.73333,136.51667,74700,"うっせぇわ","Qp3b-RXtz4w","JP","Tsu",1849796,"JP","JPA124","JPP151"
"Ado",34.76143,135.51567,101000,"うっせぇわ","Qp3b-RXtz4w","JP","Suita",1851483,"JP","JPA127","JPP156"
"Ado",34.76943,134.82905,80800,"うっせぇわ","Qp3b-RXtz4w","JP","Kakogawachō-honmachi",1860704,"JP","JPA128","JPP167"
"Ado",34.78244,135.46932,120000,"うっせぇわ","Qp3b-RXtz4w","JP","Toyonaka",1849837,"JP","JPA127","JPP156"
"Ado",34.79936,135.35697,65900,"うっせぇわ","Qp3b-RXtz4w","JP","Takarazuka",1851012,"JP","JPA128","JPP166"
"Ado",34.81352,135.64914,130000,"うっせぇわ","Qp3b-RXtz4w","JP","Hirakata",1862540,"JP","JPA127","JPP157"
"Ado",34.81667,134.7,163000,"うっせぇわ","Qp3b-RXtz4w","JP","Himeji",1862627,"JP","JPA128","JPP167"
"Ado",34.84833,135.61678,102000,"うっせぇわ","Qp3b-RXtz4w","JP","Takatsuki",1850910,"JP","JPA127","JPP156"
"Ado",34.96667,136.61667,100000,"うっせぇわ","Qp3b-RXtz4w","JP","Yokkaichi",1848373,"JP","JPA124","JPP151"
"Ado",34.98333,138.38333,193000,"うっせぇわ","Qp3b-RXtz4w","JP","Shizuoka",1851717,"JP","JPA122","JPP142"
"Ado",35,135.86667,105000,"うっせぇわ","Qp3b-RXtz4w","JP","Ōtsu",1853574,"JP","JPA125","JPP152"
"Ado",35.01667,135.96667,47400,"うっせぇわ","Qp3b-RXtz4w","JP","Kusatsu",1858067,"JP","JPA125","JPP152"
"Ado",35.02107,135.75385,417000,"うっせぇわ","Qp3b-RXtz4w","JP","Kyoto",1857910,"JP","JPA126","JPP160"
"Ado",35.08333,137.15,141000,"うっせぇわ","Qp3b-RXtz4w","JP","Toyota",1849814,"JP","JPA123","JPP147"
"Ado",35.18147,136.90641,958000,"うっせぇわ","Qp3b-RXtz4w","JP","Nagoya",1856057,"JP","JPA123","JPP146"
"Ado",35.28361,139.66722,100000,"うっせぇわ","Qp3b-RXtz4w","JP","Yokosuka",1848313,"JP","JPA114","JPP123"
"Ado",35.34926,139.47666,126000,"うっせぇわ","Qp3b-RXtz4w","JP","Fujisawa",1864092,"JP","JPA114","JPP125"
"Ado",35.42291,136.76039,124000,"うっせぇわ","Qp3b-RXtz4w","JP","Gifu-shi",1863641,"JP","JPA121","JPP150"
"Ado",35.43333,139.65,1190000,"うっせぇわ","Qp3b-RXtz4w","JP","Yokohama",1848354,"JP","JPA114","JPP123"
"Ado",35.48333,133.05,53400,"うっせぇわ","Qp3b-RXtz4w","JP","Matsue",1857550,"JP","JPA132","JPP169"
"Ado",35.5,134.23333,52100,"うっせぇわ","Qp3b-RXtz4w","JP","Tottori",1849892,"JP","JPA131","JPP168"
"Ado",35.52056,139.71722,411000,"うっせぇわ","Qp3b-RXtz4w","JP","Kawasaki",1859642,"JP","JPA114","JPP121"
"Ado",35.6,140.11667,277000,"うっせぇわ","Qp3b-RXtz4w","JP","Chiba",2113015,"JP","JPA112","JPP126"
"Ado",35.65583,139.32389,172000,"うっせぇわ","Qp3b-RXtz4w","JP","Hachiōji",1863440,"JP","JPA113","JPP119"
"Ado",35.66667,138.56667,54900,"うっせぇわ","Qp3b-RXtz4w","JP","Kōfu",1859100,"JP","JPA119","JPP140"
"Ado",35.77995,139.90144,135000,"うっせぇわ","Qp3b-RXtz4w","JP","Matsudo",1857553,"JP","JPA112","JPP127"
"Ado",35.79916,139.46903,93900,"うっせぇわ","Qp3b-RXtz4w","JP","Tokorozawa",1850181,"JP","JPA111","JPP135"
"Ado",35.80521,139.71072,178000,"うっせぇわ","Qp3b-RXtz4w","JP","Kawaguchi",1859730,"JP","JPA111","JPP133"
"Ado",35.86224,139.97732,132000,"うっせぇわ","Qp3b-RXtz4w","JP","Kashiwa",1859924,"JP","JPA112","JPP127"
"Ado",35.89035,139.78916,111000,"うっせぇわ","Qp3b-RXtz4w","JP","Koshigaya",1858729,"JP","JPA111","JPP134"
"Ado",35.90807,139.65657,532000,"うっせぇわ","Qp3b-RXtz4w","JP","Saitama",6940394,"JP","JPA111","JPP133"
"Ado",35.90861,139.48528,104000,"うっせぇわ","Qp3b-RXtz4w","JP","Kawagoe",1859740,"JP","JPA111","JPP135"
"Ado",36.06443,136.22257,89100,"うっせぇわ","Qp3b-RXtz4w","JP","Fukui-shi",1863985,"JP","JPA118","JPP191"
"Ado",36.2,140.1,76100,"うっせぇわ","Qp3b-RXtz4w","JP","Tsukuba",2110683,"JP","JPA108","JPP130"
"Ado",36.23333,137.96667,64800,"うっせぇわ","Qp3b-RXtz4w","JP","Matsumoto",1857519,"JP","JPA120","JPP139"
"Ado",36.33333,139.01667,107000,"うっせぇわ","Qp3b-RXtz4w","JP","Takasaki",1851002,"JP","JPA110","JPP137"
"Ado",36.35,140.45,87300,"うっせぇわ","Qp3b-RXtz4w","JP","Mito",2111901,"JP","JPA108","JPP131"
"Ado",36.4,139.08333,90800,"うっせぇわ","Qp3b-RXtz4w","JP","Maebashi",1857843,"JP","JPA110","JPP137"
"Ado",36.56667,139.88333,157000,"うっせぇわ","Qp3b-RXtz4w","JP","Utsunomiya",1849053,"JP","JPA109","JPP132"
"Ado",36.6,136.61667,138000,"うっせぇわ","Qp3b-RXtz4w","JP","Kanazawa",1860243,"JP","JPA117","JPP192"
"Ado",36.65,138.18333,95600,"うっせぇわ","Qp3b-RXtz4w","JP","Nagano",1856215,"JP","JPA120","JPP138"
"Ado",36.7,137.21667,120000,"うっせぇわ","Qp3b-RXtz4w","JP","Toyama",1849876,"JP","JPA116","JPP193"
"Ado",37.05,140.88333,93200,"うっせぇわ","Qp3b-RXtz4w","JP","Iwaki",2112539,"JP","JPA107","JPP197"
"Ado",37.4,140.38333,97100,"うっせぇわ","Qp3b-RXtz4w","JP","Kōriyama",2112141,"JP","JPA107","JPP196"
"Ado",37.75,140.46667,76300,"うっせぇわ","Qp3b-RXtz4w","JP","Fukushima",2112923,"JP","JPA107","JPP196"
"Ado",37.88637,139.00589,217000,"うっせぇわ","Qp3b-RXtz4w","JP","Niigata",1855431,"JP","JPA115","JPP195"
"Ado",38.23333,140.36667,64800,"うっせぇわ","Qp3b-RXtz4w","JP","Yamagata",2110556,"JP","JPA106","JPP199"
"Ado",38.26667,140.86667,315000,"うっせぇわ","Qp3b-RXtz4w","JP","Sendai",2111149,"JP","JPA104","JPP198"
"Ado",39.7,141.15,78900,"うっせぇわ","Qp3b-RXtz4w","JP","Morioka",2111834,"JP","JPA103","JPP102"
"Ado",39.71667,140.11667,81700,"うっせぇわ","Qp3b-RXtz4w","JP","Akita",2113126,"JP","JPA105","JPP101"
"Ado",40.5,141.5,62300,"うっせぇわ","Qp3b-RXtz4w","JP","Hachinohe",2130203,"JP","JPA102","JPP103"
"Ado",40.81667,140.73333,76300,"うっせぇわ","Qp3b-RXtz4w","JP","Aomori",2130658,"JP","JPA102","JPP103"
"Ado",41.77583,140.73667,81800,"うっせぇわ","Qp3b-RXtz4w","JP","Hakodate",2130188,"JP","JPA101","JPP104"
"Ado",43.06667,141.35,874000,"うっせぇわ","Qp3b-RXtz4w","JP","Sapporo",2128295,"JP","JPA101","JPP106"
"Ahlam",21.54238,39.19797,4270000,"حزين","vgDkghvqwdA","SA","Jeddah",105343,"SA","SAA102","SAP12"
"Ahlam",24.68773,46.72185,5210000,"حزين","vgDkghvqwdA","SA","Riyadh",108410,"SA","SAA101","SAP11"
"Albina",43.50891,16.43915,179000,"Tick-Tock","c8IM3Y5gY9E","HR","Split",3190261,"HR","HRA135","HRP121"
"Albina",44.11972,15.24222,10000,"Tick-Tock","c8IM3Y5gY9E","HR","Zadar",3186952,"HR","HRA133","HRP123"
"Albina",45.32673,14.44241,49400,"Tick-Tock","c8IM3Y5gY9E","HR","Rijeka",3191648,"HR","HRA131","HRP151"
"Albina",46.30444,16.33778,23300,"Tick-Tock","c8IM3Y5gY9E","HR","Varaždin",3188383,"HR","HRA114","HRP142"
"Alend Hazim",36.19257,44.01062,1140000,"لاوکێ من (Lawke Min)","CQkwNP9H1AI","IQ","Erbil",95446,"IQ","IQA116","IQP144"
"Allj",42.3,69.6,688000,"Wunder King","rl7KEiNifZc","KZ","Shymkent",1518980,"KZ","KZA151","KZP116"
"Allj",45,77.91667,72600,"Wunder King","rl7KEiNifZc","KZ","Taldyqorghan",1518543,"KZ","KZA119","KZP104"
"Allj",45.01556,78.37389,72600,"Wunder King","rl7KEiNifZc","KZ","Taldykorgan",1518542,"KZ","KZA119","KZP104"
"Amel Bent, HATIK",46.98956,3.159,10000,"1,2,3","1QH7Aw5pA30","FR","Nevers",2990474,"FR","FRA127",""
"Amel Bent, HATIK",48.58392,7.74553,165000,"1,2,3","1QH7Aw5pA30","FR","Strasbourg",2973783,"FR","FRA144",""
"Amel Bent, HATIK",49.76667,4.71667,10000,"1,2,3","1QH7Aw5pA30","FR","Charleville-Mézières",3026613,"FR","FRA144",""
"Amel Bent, HATIK",49.84889,3.28757,14300,"1,2,3","1QH7Aw5pA30","FR","Saint-Quentin",2977295,"FR","FRA132",""
"Amel Bent, HATIK",50.29301,2.78186,10000,"1,2,3","1QH7Aw5pA30","FR","Arras",3036784,"FR","FRA132",""
"Amel Bent, HATIK",50.35,3.53333,10900,"1,2,3","1QH7Aw5pA30","FR","Valenciennes",2971041,"FR","FRA132",""
"Amel Bent, HATIK",50.60715,3.38932,10600,"1,2,3","1QH7Aw5pA30","BE","Tournai",2785341,"BE","BEA103000",""
"Amel Bent, HATIK",50.63297,3.05858,366000,"1,2,3","1QH7Aw5pA30","FR","Lille",2998324,"FR","FRA132",""
"Amel Bent, HATIK",50.71667,1.61667,14900,"1,2,3","1QH7Aw5pA30","FR","Boulogne-sur-Mer",3031133,"FR","FRA132",""
"Amel Bent, HATIK",50.95194,1.85635,22400,"1,2,3","1QH7Aw5pA30","FR","Calais",3029162,"FR","FRA132",""
"Amel Bent, HATIK",51.03297,2.377,19600,"1,2,3","1QH7Aw5pA30","FR","Dunkerque",3020686,"FR","FRA132",""
"Amrit Maan, Nimrat Khaira",31.62234,74.87534,685000,"Sira E Hou","zgq07Mj-OYw","IN","Amritsar",1278710,"IN","INA103","INP11430"
"Amrit Maan, Nimrat Khaira",49.05798,-122.25257,28400,"Sira E Hou","zgq07Mj-OYw","CA","Abbotsford",5881791,"CA","CAA159","CAP1V2S"
"Amrit Maan, Nimrat Khaira",51.51579,-0.4234,15900,"Sira E Hou","zgq07Mj-OYw","GB","Hayes",2647261,"GB","GBA1E09000001","GBP1UB"
"Anirudh Ravichander, Gana Balachander",10.51667,76.21667,205000,"Vaathi Coming","fRD_3vJagxk","IN","Trichūr",1254187,"IN","INA132","INP16800"
"Anirudh Ravichander, Gana Balachander",10.77319,76.65366,158000,"Vaathi Coming","fRD_3vJagxk","IN","Pālghāt",1260728,"IN","INA132","INP16780"
"Anirudh Ravichander, Gana Balachander",10.78523,79.13909,69500,"Vaathi Coming","fRD_3vJagxk","IN","Tanjore",1254649,"IN","INA133","INP16130"
"Anirudh Ravichander, Gana Balachander",10.8155,78.69651,266000,"Vaathi Coming","fRD_3vJagxk","IN","Tiruchirappalli",1254388,"IN","INA133","INP16201"
"Anirudh Ravichander, Gana Balachander",11.00555,76.96612,3490000,"Vaathi Coming","fRD_3vJagxk","IN","Coimbatore",1273865,"IN","INA133","INP16410"
"Anirudh Ravichander, Gana Balachander",11.65376,78.15538,1710000,"Vaathi Coming","fRD_3vJagxk","IN","Salem",1257629,"IN","INA133","INP16360"
"Anirudh Ravichander, Gana Balachander",11.86752,75.35763,10000,"Vaathi Coming","fRD_3vJagxk","IN","Kannur",1274987,"IN","INA132","INP16700"
"Anirudh Ravichander, Gana Balachander",11.93381,79.82979,73100,"Vaathi Coming","fRD_3vJagxk","IN","Puducherry",1259425,"IN","INA134","INP16050"
"Anirudh Ravichander, Gana Balachander",12.9184,79.13255,63500,"Vaathi Coming","fRD_3vJagxk","IN","Vellore",1253286,"IN","INA133","INP16320"
"Anirudh Ravichander, Gana Balachander",13.08784,80.27847,16100000,"Vaathi Coming","fRD_3vJagxk","IN","Chennai",1264527,"IN","INA133","INP16000"
"Anirudh Ravichander, Gana Balachander",8.4855,76.94924,349000,"Vaathi Coming","fRD_3vJagxk","IN","Thiruvananthapuram",1254163,"IN","INA132","INP16950"
"Anirudh Ravichander, Gana Balachander",8.72742,77.6838,45900,"Vaathi Coming","fRD_3vJagxk","IN","Tirunelveli",1254361,"IN","INA133","INP16277"
